,Unnamed: 0,name,date,rating,text,sentiment
999,999,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-08-14,5.0,"Great for traveling I bought for my boys to use while they are in school..
So far so good!","[['great', 3.1], ['good', 1.9]]"
1000,1000,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-08-14,5.0,"Excellent soap on the go This product is great to keep in your purse or gym bag , diaper bag or car. You just add a little water and you have soap. It’s been very helpful during this time.","[['excellent', 2.7], ['great', 3.1], ['helpful', 1.8]]"
1001,1001,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-08-14,5.0,"Convenient at outside 👍 Good quality very convenient
I like it","[['good', 1.9], ['like', 1.5]]"
1002,1002,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-08-14,5.0,Great soap I was pleasantly surprised by how well the soap works and feels.,"[['great', 3.1], ['pleasantly', 2.1], ['surprised', 0.9], ['well', 1.1]]"
1003,1003,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-08-13,5.0,Super easy to use love it so cute and easy to use,"[['super', 2.9], ['easy', 1.9], ['love', 3.2], ['cute', 2.0], ['easy', 1.9]]"
1004,1004,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-08-13,5.0,The unthinkable I love love love this compact soap. Excellent for traveling and to have in your purse or car in times of need. Works great!,"[['love', 3.2], ['love', 3.2], ['love', 3.2], ['excellent', 2.7], ['great', 3.1]]"
1005,1005,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-08-13,5.0,Well worth it. Love it !,"[['well', 1.1], ['worth', 0.9], ['love', 3.2]]"
1006,1006,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-08-13,5.0,Perfect for on the go! Love these!,"[['perfect', 2.7], ['love', 3.2]]"
1007,1007,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-08-13,5.0,"Good for Covid prevention With Covid still strong in my area, I carry this soap in my purse and leave a big bottle water in my car so my family can wash hands anytime without going into some public restroom. It's cute, easy to use, and very foaming. Exactly what I expected.","[['good', 1.9], ['strong', 2.3], ['leave', -0.2], ['cute', 2.0], ['easy', 1.9]]"
1008,1008,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-08-13,5.0,Love this!!  Excellent product for washing your hands on the go. Purchased for my granddaughter that’s currently in basic training to use when in the field.,"[['love', 3.2], ['excellent', 2.7]]"
1009,1009,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-08-13,5.0,"These are a must during Covid 19 Restaurants, stores or travel, have these with you and never have to use a soap dispenser while you are away from home.",[]
1010,1010,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-08-13,5.0,"A must have! Buy this ASAP! I have been so excited to try this paper hand soap. The container is small and compact so I can throw it in my purse, car, backpack or pocket. You only need a little water for it to work. It produces a nice lather too! There really isn’t a smell which is nice. I have told all of my family and friends about this product. It’s so convenient to have. A must have for everyone!","[['excited', 1.4], ['hand', 2.2], ['nice', 1.8], ['nice', 1.8], ['friends', 2.1]]"
1011,1011,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-08-13,5.0,Handy soap Best idea since sliced bread!!,"[['best', 3.2]]"
1013,1013,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-08-12,5.0,"Great value, convenient and works perfectly! Not going to lie, I was a little skeptical at first but I absolutely love this product. It works great. I never have to worry about not having any soap esp when I need it most. I am able to carry it with me everywhere I go. The little cute dispenser fits in my purse and is even thin enough to fit in my wristlet. Will buy again.","[['great', 3.1], ['value', 1.4], ['perfectly', 3.2], ['skeptical', -1.3], ['love', 3.2], ['great', 3.1], ['worry', -1.9], ['cute', 2.0], ['fit', 1.5]]"
1014,1014,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-08-12,5.0,I love it I have tested out the sheets and it does lather up very well. Everyone in my house hold carries one with them at all times. I am happy with this product and will definitely buy it again.,"[['love', 3.2], ['well', 1.1], ['happy', 2.7], ['definitely', 1.7]]"
1015,1015,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-08-12,5.0,You will absolutely LOVE this product. This small item does the job!,"[['love', 3.2]]"
1016,1016,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-08-11,5.0,Perfect on the go soap during this time! During this pandemic I've been trying to be extra careful and didn't want to be caught in our work bathroom after our soap dispenser ran out. So I bought these and they were the best idea I have ever had made to purchase. They lather up well and the smell is a nice clean light scent.,"[['perfect', 2.7], ['careful', 0.6], ['want', 0.3], ['best', 3.2], ['well', 1.1], ['nice', 1.8], ['clean', 1.7]]"
1017,1017,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-08-11,5.0,Works well for on the go handwashing Cute packaging. Fun to use.,"[['well', 1.1], ['cute', 2.0], ['fun', 2.3]]"
1018,1018,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-08-11,5.0,Convenient Lathers well and no scent to the soap. Recommend this product. Great when public restrooms run out soap.,"[['well', 1.1], ['no', -1.2], ['recommend', 1.5], ['great', 3.1]]"
1019,1019,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-08-10,5.0,Good great product,"[['good', 1.9], ['great', 3.1]]"
1020,1020,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-08-10,5.0,Great Product!!! Great for on the go. Exactly what I wanted! Since it is so hard to get hand sanitizer these days I decided to take a chance on these. Always have option to wash hands. What a amazing invention. When I want something a bit more than just hand sanitizer this is my go-to.,"[['great', 3.1], ['great', 3.1], ['hard', -0.4], ['hand', 2.2], ['chance', 1.0], ['amazing', 2.8], ['want', 0.3], ['hand', 2.2]]"
1021,1021,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-08-10,5.0,"Convenient and keep your Hands washed with soap Although there are soap provided in most of the places, this paper soap came in handy when you need it. Very easy to use to wash your hands. Love it!","[['easy', 1.9], ['love', 3.2]]"
1022,1022,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-08-10,5.0,Love!! Super convenient!!!,"[['love', 3.2], ['super', 2.9]]"
1023,1023,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-08-10,5.0,"Awesome product!! This product is great to have on hand especially in a time like this. It’s small, compact and convenient! It can fit in my purse, pocket, honestly anywhere! It also smells amazing! Love this product!","[['awesome', 3.1], ['great', 3.1], ['hand', 2.2], ['like', 1.5], ['fit', 1.5], ['honestly', 2.0], ['amazing', 2.8], ['love', 3.2]]"
1024,1024,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-08-10,5.0,Great compact Love that I can carry it in my pocket and make sure my son gets to wash his hands properly.,"[['great', 3.1], ['love', 3.2], ['sure', 1.3]]"
1025,1025,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-08-10,5.0,They are great~!!! They are great. An outstanding product!!! Lathers very well. The product is being used for washing my hands while traveling for work. Have one each to my family members and we all carry this with us. Very cute convenient! Really nice product and leaves hand very soft after use and also foams a lot when washing your hand.,"[['great', 3.1], ['outstanding', 3.0], ['well', 1.1], ['cute', 2.0], ['nice', 1.8], ['hand', 2.2], ['hand', 2.2]]"
1026,1026,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-08-09,5.0,Bought these for my kids I bought these soap sheets for my kids for when they go back to school. I don't want them to use the soap in the bathrooms. My kids don't like the smell of hand sanitizer. So these were exactly what I neede. I tried it out to see if it works well and it does.,"[['want', 0.3], ['like', 1.5], ['hand', 2.2], ['well', 1.1]]"
1027,1027,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-08-09,5.0,Happy nurse I just love these strips. They work exceptionally well.,"[['happy', 2.7], ['love', 3.2], ['well', 1.1]]"
1028,1028,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-08-07,5.0,"Really does work! I have been having pain and inflammation on my feet and legs for a couple of days. So I gave this a try. Was skeptical but personally did work for me! It can be easily attached, just wear socks to put the patch in place. I used it when I sleep, then the next day I saw an improvement in blood circulation in my foot. The inflammation was gone, it no longer hurted. Really does work!!","[['pain', -2.3], ['skeptical', -1.3], ['easily', 1.4], ['improvement', 2.0], ['no', -1.2]]"
1029,1029,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-08-04,5.0,Perfect for outdoor activities Perfect size to carry in your pocket or purse. Great for on the go or outdoor activities!,"[['perfect', 2.7], ['perfect', 2.7], ['great', 3.1]]"
1030,1030,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-08-02,5.0,The best ever Loveeeee it. It works so well.,"[['best', 3.2], ['well', 1.1]]"
1031,1031,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-31,5.0,Great value Turned to soap quickly and great to have on the go!,"[['great', 3.1], ['value', 1.4], ['great', 3.1]]"
1032,1032,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-31,5.0,More convenient It’s more convenient whenever I’m on the road,[]
1033,1033,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-30,5.0,Great for these times portable mini soap sheets These times we have to keep our hands every time clean. These travel portable soap sheets are wonderful for those moments when you must to wash your hands but don't have where. Just use these sheets. You will be absolutely impressed. Affordable price,"[['great', 3.1], ['clean', 1.7], ['wonderful', 2.7], ['impressed', 2.1]]"
1034,1034,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-30,5.0,Great It's a good product came in a nice package box it works perfectly I had my 4 daughter try it herself and it works perfect when she was washing her hands,"[['great', 3.1], ['good', 1.9], ['nice', 1.8], ['perfectly', 3.2], ['perfect', 2.7]]"
1035,1035,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-30,5.0,"Convenient and portable! This fine soap sheet is thin and the finish is dry, so it doesn't stick together. It is about the size of a credit card, and if you add a small amount of water, it immediately turns into soapy water and you can wash your hands. It doesn't feel dry or tight even after rinsing it clean. This is suitable for all age groups. Obviously they should be kept dry, but besides the considerations, these soap sheets are convenient and portable.","[['fine', 0.8], ['credit', 1.6], ['clean', 1.7]]"
1036,1036,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-29,5.0,"Loved it's convenience I loved the convenience of the product. I can use it for when I need soap when I'm outside. It’s really good to have it with you these days because you constantly need to take care of yourself and your hygiene. With these I can be extra safe, this comes in handy for that!","[['loved', 2.9], ['loved', 2.9], ['good', 1.9], ['care', 2.2], ['safe', 1.9]]"
1037,1037,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-28,5.0,"Suds up nicely! I bought this for a recent road trip to have peace of mind in case I needed soap at a rest stop. The packs are small enough to fit in a pocket or purse. One soap sheet provides enough suds to thoroughly wash your hands and leave them feeling soft and clean. At first, I thought the soap had more scent than I prefer, but after using it, my hands had a pleasant clean smell. I highly recommend this soap!","[['nicely', 1.9], ['peace', 2.5], ['stop', -1.2], ['fit', 1.5], ['leave', -0.2], ['feeling', 0.5], ['clean', 1.7], ['pleasant', 2.3], ['clean', 1.7], ['recommend', 1.5]]"
1038,1038,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-28,5.0,Great little product Great little product. My husband and I took a little scenic road trip today and brought these with. Perfect for rest stops and to use in the car after eating. We've very diligent with keeping clean during the pandemic. These are tiny and so I have one in my purse and I'm keeping one in the car. Nice idea with a lot of soap sheets in each. Even got my husband using them.,"[['great', 3.1], ['great', 3.1], ['perfect', 2.7], ['stops', -0.6], ['clean', 1.7], ['nice', 1.8]]"
1039,1039,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-27,5.0,Goood ~~~!!!! As expected. Very handy. Love this item. Thin slices of soap for on the go. They smell good. It is so convenient to carry. I would order again. We all know that in the times that we live in are more for washing our hands are for sanitizing and washing our hands!!,"[['love', 3.2], ['good', 1.9]]"
1040,1040,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-26,5.0,I Love These~~!!! Haven’t tried them yet but looks good for now. These are really cool.. Great for on the go!! Love it. Excellent when traveling to places where soap is no available in their bathrooms.,"[['love', 3.2], ['good', 1.9], ['great', 3.1], ['love', 3.2], ['excellent', 2.7], ['no', -1.2]]"
1041,1041,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-26,5.0,"I'm willing to buy it again. It can also be used in airplanes with liquid restrictions. It's a big advantage. With a little water, you can use it anywhere, and you don't feel sticky or fresh after use. I always feel as fresh as I do after washing my hands. I'm willing to buy it again.","[['advantage', 1.0], ['fresh', 1.3], ['fresh', 1.3]]"
1042,1042,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-26,5.0,"This reminds me of my childhood This little paper soap is easy to carry with you wherever you go. Washing hands with good soap is also important to prevent COVIDs that are now prevalent. One sheet of soap is enough to wash your hands, but it doesn't matter if you use two to three sheets. This reminds me of my childhood when I traveled with my family. The memory makes me laugh. I think I bought this well.","[['easy', 1.9], ['good', 1.9], ['important', 0.8], ['prevent', 0.1], ['matter', 0.1], ['laugh', 2.6], ['well', 1.1]]"
1043,1043,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-26,5.0,Love! We really love this product. So easy to use and smells great. It’s so convenient to have during these times were washing hands is so important. My daughter loves hers to.,"[['love', 3.2], ['love', 3.2], ['easy', 1.9], ['great', 3.1], ['important', 0.8], ['loves', 2.7]]"
1044,1044,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-25,5.0,Love! It has come in handy multiple times. Perfect after any outdoor adventure or bathroom with an empty soap dispenser.,"[['love', 3.2], ['perfect', 2.7], ['adventure', 1.3], ['empty', -0.8]]"
1045,1045,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-24,5.0,"Great product~!!! Good smell~~ Helpful directions to use!
Very very convenient to have and use~^^
Excellent when traveling to places where soap is no available in their bathrooms. Love these for your purse or pocket! Perfect to have no matter where you are in the world.","[['great', 3.1], ['good', 1.9], ['helpful', 1.8], ['excellent', 2.7], ['no', -1.2], ['love', 3.2], ['perfect', 2.7], ['no', -1.2], ['matter', 0.1]]"
1046,1046,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-24,5.0,"great for travel ~!! I was hesitant to buy these.
The scent is really light and it literally dissolved in your hand. it's not too harsh on the skin.
These are perfect!","[['great', 3.1], ['hesitant', -1.0], ['hand', 2.2], ['harsh', -1.9], ['perfect', 2.7]]"
1047,1047,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-23,5.0,"Convenient!!!! Paper hand soap comes in handy, my girls carry them in their bags when out and about incase there is no soap available. They also will be going to school with these. Definitely a must have!","[['hand', 2.2], ['no', -1.2], ['definitely', 1.7]]"
1048,1048,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-23,3.0,"Too basic . Eh I just got it , tried to they are ok they do suds well but they have no scent or anything so they truly are simple however depending what you were doing the smell on your dirty hands doesn't really go away . I was at the gym sweating etc . My hands are a tad dried out after using these and still doesn't smell "" clean "" so I just ordered the "" foamin "" scented soap sheets I'm sure I'll be happier with them .","[['ok', 1.2], ['well', 1.1], ['no', -1.2], ['truly', 1.9], ['dirty', -1.9], ['clean', 1.7], ['sure', 1.3], ['happier', 2.4]]"
1049,1049,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-22,5.0,"If the scent was stronger These little soaps are one of the coolest things I've ever seen. It's small and light, so it's easy to carry and use. Good for traveling or traveling. My small, soft hands smell good. But it would be better if the scent was stronger. This review will help the seller, right?","[['stronger', 1.6], ['easy', 1.9], ['good', 1.9], ['good', 1.9], ['better', 1.9], ['stronger', 1.6], ['help', 1.7]]"
1050,1050,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-22,5.0,"It doesn't irritate my skin I have sensitive skin and it doesn't irritate my skin. Actually, this item is not what I bought. It was bought by my husband and I wrote a review for him after using a sheet of soap paper. I think this is really convenient and good. It doesn't irritate sensitive skin like me. I hope everyone will try it once. I admit it is that good soap.","[['irritate', -1.8], ['irritate', -1.8], ['good', 1.9], ['irritate', -1.8], ['like', 1.5], ['hope', 1.9], ['admit', 0.8], ['good', 1.9]]"
1051,1051,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-22,5.0,"I need at least two copies. Soap sheet...I don't have enough paper sheets. My hands are dry, so I need at least two or three sheets. This little soap smells good, too. I don't think it would be good to just look at the outside of the soap sheet after receiving the product, but it's good. It's a twist. This soap is good for kids to play with bubbles.","[['good', 1.9], ['good', 1.9], ['good', 1.9], ['good', 1.9], ['play', 1.4]]"
1052,1052,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-22,5.0,"This is really nice This is really nice. They melt well in cold water and create bubbles. They work better in warm water. It's perfect for transportation. I hope there are many useful products in human life. I will give you five stars. After that, I will write it again and leave a review or not.","[['nice', 1.8], ['nice', 1.8], ['well', 1.1], ['create', 1.1], ['better', 1.9], ['warm', 0.9], ['perfect', 2.7], ['hope', 1.9], ['useful', 1.9], ['leave', -0.2]]"
1053,1053,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-17,5.0,Very handy for a quick hand wash. This is one of the best products I have purchased. Especially for the summer. With this covid-19. This is perfect. My girls love it. I put one in the car. Must girls carry one in there bag and I keep one in my bag. Will be purchasing more in the future,"[['hand', 2.2], ['best', 3.2], ['perfect', 2.7], ['love', 3.2]]"
1055,1055,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-15,5.0,"Perfect on the go  My family and I travel a lot and we’ve found this product to be helpful in instances when you find yourself at a pit stop (or anywhere) that’s out of soap. Small enough to carry in a wallet and great for keeping little hands clean. Overall, this product is a valuable addition for anyone who likes to be prepared. Highly recommend ☆ ☆ ☆ ☆ ☆","[['perfect', 2.7], ['helpful', 1.8], ['stop', -1.2], ['great', 3.1], ['clean', 1.7], ['valuable', 2.1], ['likes', 1.8], ['prepared', 0.9], ['recommend', 1.5]]"
1056,1056,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-15,5.0,Ellocy Offers a Great Product The paper hand soap is an innovative product at a great price. Very pleased with my puchase.,"[['great', 3.1], ['hand', 2.2], ['innovative', 1.9], ['great', 3.1], ['pleased', 1.9]]"
1057,1057,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-14,5.0,A MUST HAVE!!! I am so glad I bought these adorable little soaps! Especially during these crazy Covid times! I always have water bottles in my car so all I need to do is take one out of my purse and lather up and rinse. These things really lather up! Especially Great for those dreaded Porto potty visits when you have no choice. Would def buy again :),"[['glad', 2.0], ['adorable', 2.2], ['crazy', -1.4], ['great', 3.1], ['dreaded', -2.7], ['no', -1.2]]"
1058,1058,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-13,5.0,"LOVE! I absolutely love this paper hand soap. It is so convenient and perfect for on-the-go cleaning needs. It is a must-have product in my purse at all times, especially during this pandemic we find ourselves in right now.","[['love', 3.2], ['love', 3.2], ['hand', 2.2], ['perfect', 2.7]]"
1059,1059,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-12,5.0,Super convenient to use! Can keep in your car and purse! This product is easy to use! The paper hand soap wash is think but wash as good as using liquid soap. I would definitely buy this product again! The best thing about this product is that you can put it in your car or purse.,"[['super', 2.9], ['easy', 1.9], ['hand', 2.2], ['good', 1.9], ['definitely', 1.7], ['best', 3.2]]"
1060,1060,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-11,5.0,"Definite must!! Absolutely love this product, perfect when on the run. Highly recommend it.","[['definite', 1.1], ['love', 3.2], ['perfect', 2.7], ['recommend', 1.5]]"
1061,1061,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-11,5.0,"I would recommend Love it! I was worried that it could be a bit small for the bar soap I have, it fits! I'm happy with this. Good price n quality! . They have held out well both during travel and once they are unpacked. Haven't had any issues with anything breaking or warping at all.","[['recommend', 1.5], ['love', 3.2], ['worried', -1.2], ['happy', 2.7], ['good', 1.9], ['well', 1.1]]"
1062,1062,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-10,5.0,Easy to tote and use! What a great product! This 4 pack is perfect for all of the kids to throw into their backpack with a bottle of water for fast and easy cleaning. I would definitely recommend to others and I plan to buy more for my car and my purse.,"[['easy', 1.9], ['great', 3.1], ['perfect', 2.7], ['easy', 1.9], ['definitely', 1.7], ['recommend', 1.5]]"
1063,1063,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-08,5.0,"Great product!!! Love this product, works great when soap is limited! Great idea!!","[['great', 3.1], ['love', 3.2], ['great', 3.1], ['limited', -0.9], ['great', 3.1]]"
1064,1064,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-08,5.0,Perfect pocket sized hand soap During these pandemic times this is perfect! Small I’m size making it convenient for the pocket or the purse. I personally ordered this for our camping trip & I was happy I did so! Easy to use and cleanses well. A true gem!,"[['perfect', 2.7], ['hand', 2.2], ['perfect', 2.7], ['happy', 2.7], ['easy', 1.9], ['well', 1.1], ['true', 1.8]]"
1065,1065,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-07,5.0,"Love it They fit in your purse.
Easy to use
Good for on the go","[['love', 3.2], ['fit', 1.5], ['easy', 1.9], ['good', 1.9]]"
1066,1066,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-07,5.0,"Great product for travel!! Soap in a single use package is super smart and convenient. This is a great product for those who are traveling. No need to use the hotel supplied soaps anymore. This is a nice small dispense that easily fits into a bag, suitcase or purse to take with you. Highly recommended.","[['great', 3.1], ['super', 2.9], ['smart', 1.7], ['great', 3.1], ['no', -1.2], ['nice', 1.8], ['easily', 1.4], ['recommended', 0.8]]"
1067,1067,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-07,5.0,"Perfect for On the Go These soap strips are perfect for bringing with you anywhere. They fit perfectly in your purse/bag/pocket whatever. They lather nicely and smell ok. These are a great alternative to carrying sanitizer around. I wold recommend to anyone. I bought multiples to give to my mother, sister, and coworkers. everyone loves them","[['perfect', 2.7], ['perfect', 2.7], ['fit', 1.5], ['perfectly', 3.2], ['nicely', 1.9], ['great', 3.1], ['recommend', 1.5], ['loves', 2.7]]"
1068,1068,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-07,5.0,"Easy and awesome So convenient and easy to use! Great product for
these times.","[['easy', 1.9], ['awesome', 3.1], ['easy', 1.9], ['great', 3.1]]"
1069,1069,"Ellocy 4 Boxes(200 Sheets) Mini Cute Portable Travel Paper Soap Sheets, Disposable Hand Wash Soap for Outdoor activities.",2020-07-06,5.0,Perfect to keep in handbag or diaper bag:) Great product!!!,"[['perfect', 2.7], ['great', 3.1]]"
