,Name,Review
406,"4 Vegan Soaps From Biblical Trees. Natural, Organic",Sabonete naturais ! Produto de excelente qualidade. A pele fica realmente bem macia. Ótimo custo benefício. O perfume também é bem agradável.
407,"4 Vegan Soaps From Biblical Trees. Natural, Organic",Very special soaps The soaps leave the skin soft and fragrant.
408,"4 Vegan Soaps From Biblical Trees. Natural, Organic","Maravilhoso. Produto de qualidade, perfume agradável."
409,L'occitane Au Brésil Scented Lemon Soap,Muito bom Produto muito bom! padrão de qualidade desta marca.
410,L'occitane Au Brésil Scented Lemon Soap,"Super recomendo Muito bom,correspondeu minhas expectativas."
411,L'occitane Au Brésil Scented Lemon Soap,"Excelente Excelente produto, comprarei novamente."
412,Kit 6 - Suavetex Natural Soap With Activated Charcoal 80g,"Good, fragrant and expensive! Vegan and good product, removes oil from the skin. Too bad to be so expensive."
413,Kit 10 Natural Organic Soap Vegan Chamomile 80gr,"Your skin thanks you! Natural product of excellent quality, its ingredients combine perfectly to offer a pleasant sensation at the time of the bath and surely your skin thanks you."
414,Soapex Sab Antiseptic Prot Antiseptic 1% Triclosan 80g,Best product on the market !!! Best product for hand cleaning. It has 1% triclosol and is used by doctors before entering operating rooms.
415,Soapex Sab Antiseptic Prot Antiseptic 1% Triclosan 80g,Excellent helped me a lot really works.
416,Dermotivin Salix Facial Soap Oily Or Acneic Skin 90g,Good product .. price above the market The product is great only after I bought it I found it much cheaper at the pharmacy.
417,Gift Natura Tododia Summer Soaps,Bom Sabonetes com otimo cheiro. Muito bom para presente.
418,Gift Natura Tododia Summer Soaps,"smells Very beautiful, decorate and perfume the bathroom."
419,Kit 4x Vichy Normaderm Facial Soap Deep Cleansing 70g,Excellent Great product that I've been using for a long time.
420,Protex Deep Cleansing Bar Soap 85g,Great good product! I recommend! all right!.
421,Dermotivin Salix Facial Soap Oily Or Acneic Skin 90g,Good product .. price above the market The product is great only after I bought it I found it much cheaper at the pharmacy.
422,Soap Cinnamon Rose 110g Ubon - Kit C / 20 Units,"I just loved it, it exceeded my expectations! .... Products with a fragrant and quality. I will definitely buy again !."
423,Bar Soap Daily Use Hypoallergenic 100g Alergoshop,Excellent I have no more allergies with the use of this soap. I've been using it for years.
424,Soapex Sab Antiseptic Prot Antiseptic 1% Triclosan 80g,Melhor produto do Mercado!!! Melhor produto para limpeza das mãos. Tem 1% de triclosol e é utilizado por médicos antes de entrar em salas de operação.
425,Soapex Sab Antiseptic Prot Antiseptic 1% Triclosan 80g,Excellent helped me a lot really works.
426,Maja Myrurgia Soap Kit Female With 3 Units 140g,Original. Autentico. Sofisticado e legitimo produto.
427,Bioderma Atoderm Barra - Hydrating Soap 150g Blz,"Excelente Ótimo produto, condiz com suas descrições."
428,Bioderma Atoderm Barra - Hydrating Soap 150g Blz,"Excellent Very good, of excellent quality."
429,Sabonete Granado Glicerina Bebe 90g ( 12 Unidades),Very good worth it Very good worth buying.
430,African Soap National Soap 16 Units.,"Excellent Very good, would buy again."
431,Kit 2 Cetaphil Deep Cleaning Soap - 127g Each,I loved Ameii! promotes excellent hydration and cleansing of the skin.
432,Kit 2 Cetaphil Deep Cleaning Soap - 127g Each,Great Great came in the right time. As expected.
433,Kit 2 Cetaphil Deep Cleaning Soap - 127g Each,Excellent Corresponds correctly to the advertised.
434,Rastro Soap - 70's Success - Kit With 10 Pieces,Good Perfume is identical to the old trail but has no persistence on the skin.
435,Sabonete Tododia - 90g Natura - 8cx,Great!!! In love!!! super smelling !!!.
436,Granado Coco Sabonete Em Barra 100g,Wonderful product ... I use it daily for years !!!! Wonderful product. I've been using it daily for years.
437,Palmolive Intensive Hydration Bar Soap 150g,Very good I took advantage because the manufacturer will no longer supply the product with 150g.
438,Mini Soap Kit 13 Gr Hotel Motel Pousada Erva Doce,"good Good of good quality, ideal for those who will spend an overnight stay."
439,Mini Soap Kit 13 Gr Hotel Motel Pousada Erva Doce,"A great product, very practical and quality! Excellent product! has quality fully met my expectations."
440,Mini Soap Kit 13 Gr Hotel Motel Pousada Erva Doce,"Worth it . TOP Very good product, I used and approved. I recommend."
441,10 Sabonete Natural Suavetex Extrato Orgânico Camomila 80 G,Innovative product Very good.
442,10 Sabonete Natural Suavetex Extrato Orgânico Camomila 80 G,Innovative product Very good.
443,Classic Kanitz Lavender Soap Box With 3 Of 150 Gr Each,"Wonderful! Kanitz is the best soap brand there is, with a smooth and permanent aroma. I use it since I was a teenager and I don't change it for any other super recommend !!!."
444,Classic Kanitz Lavender Soap Box With 3 Of 150 Gr Each,"Maravilhoso! Kanitz é a melhor marca de sabonete que existe, com aroma suave e permanente. Uso desde a minha adolescência e não troco por nenhum outro super recomendo!!!."
445,Coconut Soap Bar Granado 100 Gr 3 Units,Produto Maravilhoso... Uso diariamente há anos!!!! Produto maravilhoso. Uso diariamente há anos.
446,Traditional Granado Soap 90g Without Perfume 3 Boxes,Excellent Excellent soap. I've always used this brand of glycerin soap.
447,Sabonete Leite De Cabra 100g Suavitrat - Kit C/25 Unidades,"excelente O melhor sabonete que usei, além de hidratar ele deixa sua pele com uma sensação de leveza."
448,Sabonete Leite De Cabra 100g Suavitrat - Kit C/25 Unidades,Excellent Great product! recommended to everyone from ml.
449,10 Suavetex Natural Organic Soap Turmeric Extract 80g,"recommend Good, fragrant, and durable is worth it ,,, I'll keep using it."
450,Kit 30 Sabonete Phebo Odor De Rosas - 90g Cada,Tradition Since 1970 my parents and I have used this soap that has a very pleasant smell and leaves the skin soft.
451,Kit 30 Sabonete Phebo Odor De Rosas - 90g Cada,Very good Excellent feather perfume that ends quickly.
452,Kit 30 Sabonete Phebo Odor De Rosas - 90g Cada,"Excelente Amei, este sabonete é ótimo, recomendo."
453,Presente Natura Ekos Porções De Maracujá,"Very cool I found it small, but great it smells great."
454,African Soap National Soap 16 Units.,"Excelente Muito bom, voltaria a comprar."
455,4 Caixa Sabonete Tododia Natura A Escolher Conforme Estoque,"What I have to say my skin is soft and silky This product is a very tasty perfume, my skin was very dry after I started using it I have a soft and very fragrant skin. Without saying that the perfume stays all day !."
456,4 Caixa Sabonete Tododia Natura A Escolher Conforme Estoque,"Excellent I like it a lot, my bathroom is all fragrant, and it looks like it's not to smell the bathroom, but to take a shower."
457,4 Caixa Sabonete Tododia Natura A Escolher Conforme Estoque,Tudo perfeito. Prefeito. Já usava produto da natura. Agora já sei sei onde compra. Td perfeito e o preço melhor aínda.
458,Mini Soap 20 Grams - 400 Units - Consult Free Shipping For Your Region,Excellent Great quality as described I recommend.
459,Chamomile Vegan Shampoo And Soap. Natural . 125 G Each.,"I recommend Clean product very well. My husband's hair is still adapting, but it is going well. Smell very good. I bought other tb and for my hair that is curly, I end up needing to use conditioner to finish, but I like the result."
460,Chamomile Vegan Shampoo And Soap. Natural . 125 G Each.,"Otimo Muito bom! meu cabelo se adaptou rapido, indico a vcs que estao usando pela primeira vez lavar o cabelo por 1 semana so com agua."
461,Chamomile Vegan Shampoo And Soap. Natural . 125 G Each.,Caring is nothing more than preserving. Congratulations! 1000! I simply loved. Everything perfect.
462,African Soap National Soap 4 Units.,Excelente Gostei do produto bem como esperado.
463,Kit 9 Soap Box Tododia Natura,"Excellent I liked the product, I already use the soap and it is very fragrant, it leaves the smell on the whole body and even the bx of my bathroom has the smell I loved."
464,Kit 9 Soap Box Tododia Natura,"Quality product at a fair price Natura's soaps are famous for their softness and pleasant scent, and these have not escaped the standard. Product of excellent quality and very affordable price."
465,Kit 9 Soap Box Tododia Natura,Amo os sabonetes da Natura. O que dizer sobre os sabonetes da natura? acho que todos já conhece a qualidade deles. Eu particularmente uso somente eles aqui em casa.
466,Moisturizing Soap Bar Sensi Almond Milk Jequiti,"Good It is creamy, tasty on the body, the fragrance is good, but it is very weak. You hardly notice :-(."
467,Moisturizing Soap Bar Sensi Almond Milk Jequiti,good Soaps very good smelling leaves skin soft.
468,Moisturizing Soap Bar Sensi Almond Milk Jequiti,The product is very good I liked the product and intend to buy more.
469,Kit 2 Granado Sulfur Antiacne Bar Soaps - 90g Each,Very good product. Very good! the result is satisfactory fulfills what it promises.
470,Kit 2 Granado Sulfur Antiacne Bar Soaps - 90g Each,"Excellent It lasts a long time, it does not smell bad, it does what it promises."
471,Kit 2 Granado Sulfur Antiacne Bar Soaps - 90g Each,Very good I loved the soap it really is good.
472,Kit 3 Natural Organic Soap Camomile 80gr - Suavetex,"Very good Very good, I will buy more."
473,Aroma Natural Extract Soaps (12 Units),"Excellent Very good product, great quality, we like it very much at home, thanks for the gift. THX."
474,Korres Óleo De Amêndoas E Calêndula - Sabonete Em Barra 100g,Excellent Great exactly what I expected.
475,Soapex 1% Soap 80g (3 Units),Best product on the market !!! Best product for hand cleaning. It has 1% triclosol and is used by doctors before entering operating rooms.
476,Soapex 1% Soap 80g (3 Units),Excelente Me ajudou muito realmente funciona.
477,"Solid Shampoo And Vegan Myrrh Soap. Natural, Organic",Wonderful product !! Great product and my girlfriend loved the product and the freebie are congratulations and keep it up !!.
478,"Solid Shampoo And Vegan Myrrh Soap. Natural, Organic","Perfeito Ótimo, recomendo foi ótimo para meu cabelo, em minha casa todos aderiram ao shampoo."
479,"Solid Shampoo And Vegan Myrrh Soap. Natural, Organic","Very good! The adaptation took 3 weeks, but it is very worthwhile. The smell is wonderful."
480,72 Aroeira Dark Bar Soap Wholesale FOR / Resale,Lighter skin free of spots and pimples. Wonderful Love I recommend it to everyone who wants to have a skin free of spots and. Pimples really make a difference.
481,72 Aroeira Dark Bar Soap Wholesale FOR / Resale,Super recommend Very good I bought to resell customers very satisfied with the product.
482,72 Aroeira Dark Bar Soap Wholesale FOR / Resale,Excellent Great product. It really does what it promises.
483,6 Protex Original Soaps 85g Each,Ótimo Produto bom! recomendo! tudo certo!.
484,Asepxia Antiacne Detox Soap With Charcoal 80 Gr 3 Units,"Adorei o sabonete Produto muito bom mesmo ,limpa super bem a pele deixando ela sem oleosidade."
485,Suavetex Natural Soap With Turmeric Extract 80g,"Good Very good the product gave me a good result, as expected."
486,Vegetable Soap With Activated Charcoal Suavetex,"Excelente Produto muito bom, em pouco tempo de uso minha pele já está bem melhor."
487,10 Sabonete Suavetex Orgânico Natural Extrato De Cúrcuma 80g,"recommend Good, fragrant, and durable is worth it ,,, I'll keep using it."
488,Bioderma Atoderm Barra - Hydrating Soap 150g Blz,"Bom produto Bom produto, atende as especificações."
489,Bioderma Atoderm Barra - Hydrating Soap 150g Blz,"Imported product, moisturizes the skin perfectly. Great quality product. I recommend."
490,Sabonete Vegetal Orgânico Própolis 100g Reserva Folio,Excellent Very good healthy and fragrant.
491,Korres Pink Pepper - Bar Soap 90g Blz,Sensacional quero mais ! Quero de novo Cheiro forte! otimo cheiro doce gostoso! cheia o ambiente ! amo sou viciada ! quero mais !.
492,Palmolive Delicate Exfoliation Bar Soap 85g,very good product Very good product meets expectations.
493,Palmolive Delicate Exfoliation Bar Soap 85g,Wonderful Exfoliating Soap very smelling !!.
494,White Clay Soap Kit With 3 Units Of 90 G Each ****,"Excellent Excellent! good quality I loved it, I am using it and I am doing very well. Worth it."
495,White Clay Soap Kit With 3 Units Of 90 G Each ****,"Excellent quality soap Great product, it left my skin soft and beautiful."
496,Dove White Soap With 24 Units 90g Special Price,Muito bom Bom. Muito bom.
497,Kit Dove Baby 10x75g Hydration Enriched Soaps,I really liked the product Very good I liked it thank you very much.
498,Kit With 12 Bar Soaps Johnsons Baby Almond Oil 80g,"I recommend 100% Wonderful, fragrant, I'm always buying."
499,Kit With 12 Bar Soaps Johnsons Baby Almond Oil 80g,"I recommend 100% Wonderful, fragrant, I'm always buying."
500,L'occitane En Provence Almond Bath Oil,"Excellent The best bath oil, moisturizes very well, has a very tasty perfume, velvety skin feeling."
501,341-sabonete Em Barra Cetaphil Limpeza Profunda 127g V 2021,Amei Ameii! promove uma excelente hidratação e limpeza na pele.
502,341-sabonete Em Barra Cetaphil Limpeza Profunda 127g V 2021,Ótimo Ótimo veio no tempo certinho. Td como esperado.
503,341-sabonete Em Barra Cetaphil Limpeza Profunda 127g V 2021,Excelente Corresponde corretamente ao anunciado.
504,Soapex Daily Protection Antiseptic Soap 80g,Exelente Exelente and tb fragrant. Really enjoyed.
505,Kit 10 Phebo Odor Of Roses Soap - 90g Each,Tradition Since 1970 my parents and I have used this soap that has a very pleasant smell and leaves the skin soft.
506,Kit 10 Phebo Odor Of Roses Soap - 90g Each,Very good Excellent feather perfume that ends quickly.
507,Kit 10 Phebo Odor Of Roses Soap - 90g Each,"Excellent I loved it, this soap is great, I recommend it."
508,Tododia Sab In Pure Vegetable Bar Rosemary And Sage 5 Und 90g,"Excellent Great soap, fragrant, very creamy foam. Very good, like all natural soaps."
509,Tododia Sab In Pure Vegetable Bar Rosemary And Sage 5 Und 90g,"I really liked the product, and it arrived quickly without problems Great product but I already knew it but I was very well attended I recommend it."
510,Tododia Sab In Pure Vegetable Bar Rosemary And Sage 5 Und 90g,Great Great only use this soap yields a lot the skin is perfumed.
511,Asepxia Detox Soap 80g,"I loved the soap Very good product, cleans the skin very well leaving it without greasiness."
512,Suavetex Natural Soap With Particles Active Charcoal 80gr,"Excellent Very good product, I have been using it for some time and until then, I only have compliments."
513,1 Natural Soap Suavetex C Organic Extract Chamomile 80 G,excellent vegan soap not tested on animals This Saturday is great! does not dry the skin or hair and the smell is wonderful. And what I like most is that the animals did not suffer to produce.
514,1 Natural Soap Suavetex C Organic Extract Chamomile 80 G,"Good Very good, does not dry out the skin like other soaps."
515,1 Natural Soap Suavetex C Organic Extract Chamomile 80 G,Excellent Excellent.
516,1 Natural Soap Suavetex C Organic Extract Chamomile 80 G,execelente sabao vegano nao testado em animais Este sabao e otimo! nao resseca a pele ou os cabelos e o cheiro a maravilhoso. E o que mais gosto e que os animais nao sofreram para produzir.
517,1 Natural Soap Suavetex C Organic Extract Chamomile 80 G,"Good Very good, does not dry out the skin like other soaps."
518,1 Natural Soap Suavetex C Organic Extract Chamomile 80 G,Excelente Excelente.
519,Effaclar High Tolerance Facial Soap La Roche-posay 70g,"Wonderful Great product for skin, my daughter has been using it for years, it was indicated by the dermatologist. Leaves the skin very dry."
520,Almond Oat Milk Soap 90g,Good product! It is a product recommended by a friend! very fragrant I started using it now! it looks very good! the brand is already well known !.
521,Eucalyptus Soap 110g Ubon - Kit C / 10 Units,I recommend Otimo. I recommend. Very good smell.
522,Natural Coconut Extract Soaps (12 Units),"Gosto bastante da ação deste sabonete, aprovado ! Um bom produto, simples e funcional, aprovado !."
523,Natural Coconut Extract Soaps (12 Units),Excellent Great product. I will buy again.
524,Moisturizing Soap Bar I Wish Jequiti 4x90 G,"Excellent product. I know the product, because I am a jequiti consultant. Buy to be able to serve a customer. Wonderful product."
525,Granado Trat Sulfuroso Enxofre 10% Sabonete Em Barra 90g Blz,"Excelente O produto é bom, só deixa um leve cheiro de enxofre na carcaça, mas nada que venha a incomodar os demais. Só passar um creme pra pele e perfume também. Kkkkk. No geral, funcionou para limpeza da pele e controlar a oleosidade(mas não parou 100%, reduziu em uns 40%)."
526,Granado Trat Sulfuroso Enxofre 10% Sabonete Em Barra 90g Blz,"Great! Great! protects, creamy does not harm the skin, total protection !."
527,Granado Trat Sulfuroso Enxofre 10% Sabonete Em Barra 90g Blz,Excelente O sabonete é ótimo e atendeu as minhas expectativas.
528,Sulfur Soap Anti Acne 90g - Granado,Very good product. Very good! the result is satisfactory fulfills what it promises.
529,Sulfur Soap Anti Acne 90g - Granado,"Excellent It lasts a long time, it does not smell bad, it does what it promises."
530,Sulfur Soap Anti Acne 90g - Granado,Very good I loved the soap it really is good.
531,"5 Shampos Sólidos E 5 Sabonetes Veganos. Naturais, 125g Cada","I strongly recommend the product !!! High quality materials. Glycerin soaps, moisturizing and well perfumed. Shampoos require a little time to adapt to the issue of not making too much foam, but they clean very well and tense up to an improvement in the issue of dandruff. After all it is a natural and vegan product! grade 10!."
532,"5 Shampos Sólidos E 5 Sabonetes Veganos. Naturais, 125g Cada","Great product! Excellent product, very well made and perfumed, totally free of animal fat."
533,"5 Shampos Sólidos E 5 Sabonetes Veganos. Naturais, 125g Cada",Excellent Very good product. Very capricious.
534,Protex Nutri Protect Vitamin E Bar Soap Kit 125g-6 Un,"Produto para pessoas de bom gosto. Produto excelente para uso no dia-a-dia, atua na limpeza e proteção da pele."
535,Coconut Soap Bar Granado 100 Gr 6 Units,Wonderful product ... I use it daily for years !!!! Wonderful product. I've been using it daily for years.
536,Granado Sulfur Soap Antiacne 90gr 12 Units,Very good product. Very good! the result is satisfactory fulfills what it promises.
537,Granado Sulfur Soap Antiacne 90gr 12 Units,"Excellent It lasts a long time, it does not smell bad, it does what it promises."
538,Granado Sulfur Soap Antiacne 90gr 12 Units,Very good I loved the soap it really is good.
539,Kit 2 Cetaphil Deep Soap Bar - 127g Cd,I loved Ameii! promotes excellent hydration and cleansing of the skin.
540,Kit 2 Cetaphil Deep Soap Bar - 127g Cd,Ótimo Ótimo veio no tempo certinho. Td como esperado.
541,Kit 2 Cetaphil Deep Soap Bar - 127g Cd,Excellent Corresponds correctly to the advertised.
542,Dove Soap Clay Oil and Rose Water - 90g,muito bom Excelente produto boa fragrância.
543,Kit C/100 Mini Sabonetes De Canela Rosa 15g Ubon,Excellent I liked the quality. He attends very well what they propose.
544,Kit C/100 Mini Sabonetes De Canela Rosa 15g Ubon,"Excellent This soap is excellent, it is super fragrant and does not fall apart."
545,Kit C/100 Mini Sabonetes De Canela Rosa 15g Ubon,Maravilhoso O sabonete tem um perfume maravilhoso. Adorei!!!.
546,3 Protex Original Soaps 85g Each Deep Clean,Great good product! I recommend! all right!.
547,Kit 3 Sabonete Facial Asepxia Detox Antiacne 80g,"I loved the soap Very good product, cleans the skin very well leaving it without greasiness."
548,3 Suavetex Natural Soap With Activated Charcoal 80g Each,Excellent product Excellent product and cost benefit.
549,Kit 9 Cx Sabonete Natura Tododia - 90g - Barato,Excelente Amei os produtos tudo de boa qualidade eu recomendo a todos.
550,Kit 9 Cx Sabonete Natura Tododia - 90g - Barato,"My opinion is valid throughout Nacion Maravilhoso territory, product of great quality, mild smell."
551,Kit 9 Cx Sabonete Natura Tododia - 90g - Barato,Maravilhoso! Excelente sabonetes natura! cheiros msravilhosos!.
552,Kit 9 Cx Sabonete Natura Tododia - 90g - Barato,Excellent I loved all the good quality products I recommend to everyone.
553,Kit 9 Cx Sabonete Natura Tododia - 90g - Barato,"My opinion is valid throughout Nacion Maravilhoso territory, product of great quality, mild smell."
554,Kit 9 Cx Sabonete Natura Tododia - 90g - Barato,Wonderful! Excellent natura soaps! wonderful smells !.
555,Mini Hotel Soaps 10gr - 500 Units.,"Surprisingly good Great product, it met all my expectations meeting the required needs. I recommend."
556,Kit 4 Cetaphil Deep Cleansing Bar Soap - 127g Cd,I loved Ameii! promotes excellent hydration and cleansing of the skin.
557,Kit 4 Cetaphil Deep Cleansing Bar Soap - 127g Cd,Great Great came in the right time. As expected.
558,Kit 4 Cetaphil Deep Cleansing Bar Soap - 127g Cd,Excelente Corresponde corretamente ao anunciado.
559,Kit 2 Cetaphil Deep Soap Bar - 127g Cd,I loved Ameii! promotes excellent hydration and cleansing of the skin.
560,Kit 2 Cetaphil Deep Soap Bar - 127g Cd,Great Great came in the right time. As expected.
561,Kit 2 Cetaphil Deep Soap Bar - 127g Cd,Excellent Corresponds correctly to the advertised.
562,Kit Sabonetes Sortidos Natura + Álcool Em Gel Derma V,"Great product Great cost benefit, the products are great."
563,Kit 20 Phebo Odor Of Roses Soap - 90g Each,Tradition Since 1970 my parents and I have used this soap that has a very pleasant smell and leaves the skin soft.
564,Kit 20 Phebo Odor Of Roses Soap - 90g Each,Very good Excellent feather perfume that ends quickly.
565,Kit 20 Phebo Odor Of Roses Soap - 90g Each,"Excellent I loved it, this soap is great, I recommend it."
566,Hinode Sensations Soap 3 Bars - Choose Fragrance,Excellent Perfect. Both the fragrance and the texture are great.
567,Natural Organic Soap Chamomile Extract - Suavetex,"Bom custo beneficio... Excelente sabonete, cheiro delicado. Vejo que é de qualidade! gostei muito. Comprarei novamente, com toda certeza!."
568,Natural Organic Soap Chamomile Extract - Suavetex,Excellent The soaps are excellent. I am fully satisfied. The price was right.
569,Natural Organic Soap Chamomile Extract - Suavetex,"Very good Very good, I recommend. Product cleans well."
570,Suavetex Natural Soap With Activated Charcoal 80g,"Good Good morning, not yet on the evaluation, because there is little time left in a few months before my evaluation, good morning."
571,Suavetex Natural Soap With Activated Charcoal 80g,Muito bom Produto ótimo deixa a pele macia e sequinha pra quem tem oliosidade que nem no meu caso.
572,Suavetex Natural Soap With Activated Charcoal 80g,Very good to wash your face great cleaning Very good use to wash your face and it is very clean and soft.
573,Soapex Soap Kit - 80g Each,"Best Soap in the Category! It is the best product in the category. Indicated and used by doctors. If you want a stronger one to wash your hands, just choose the blue soa-ex with 1% triclosol."
574,Soapex Soap Kit - 80g Each,I recommend! Best soap for hygiene and protection. I have used it for several years.
575,Soapex Soap Kit - 80g Each,Excellent I have been using this soapex for a long time and so has my family.
576,Natura Tododia Sabonetes De Inverno,Wonderful I super recommend it. I will buy again. Super fragrant product.
577,Granado Vegetable Glycerin Soap Coconut 100g,Comoro semore Otimo. Product known for its efficiency.
578,Granado Vegetable Glycerin Soap Coconut 100g,"Excellent Excellent, very good !!! I recommend."
579,Asepxia Detox Antiacne Facial Soap Kit 80g,"I loved the soap Very good product, cleans the skin very well leaving it without greasiness."
580,Aroeira Soap Bar Kit with 12 Units + * gift *,"Muito bom Ótimo produto para controle de oleosidade da pele. . Depois que comecei a utilizar, é o único sabonete de que faço uso, em especial no rosto."
581,Aroeira Soap Bar Kit with 12 Units + * gift *,"Vale quanto custa! Sabonete muito bom. Tem um aroma marcante e agradável, além das propriedades medicinais da aroeira."
582,Aroeira Soap Bar Kit with 12 Units + * gift *,"Excellent It is a great soap for sensitive skin, clean without drying out."
583,Aroeira Soap Bar Kit with 12 Units + * gift *,"Very good Great product for controlling skin oiliness. . After I started using it, it is the only soap I use, especially on the face."
584,Aroeira Soap Bar Kit with 12 Units + * gift *,"Worth how much it costs! Very good soap. It has a striking and pleasant aroma, in addition to the medicinal properties of the aroeira."
585,Aroeira Soap Bar Kit with 12 Units + * gift *,"Excellent It is a great soap for sensitive skin, clean without drying out."
586,Kit 30 Sabonete Phebo Odor De Rosas - 90g Cada,Tradição Desde o ano de 1970 meus pais e eu usamos esse sabonete que tem um cheiro agradabilíssimo e deixa a pele macia.
587,Kit 30 Sabonete Phebo Odor De Rosas - 90g Cada,Very good Excellent feather perfume that ends quickly.
588,Kit 30 Sabonete Phebo Odor De Rosas - 90g Cada,"Excelente Amei, este sabonete é ótimo, recomendo."
589,Kit Sauna Eucalipto / Essências + Sabonetes + Mini Sabonetes,"Wonderful Excellent, very fragrant. As soon as I finish I will buy again."
590,Phebo Soap Lemon Sicilian Kit with 6 Units of 100g,Very good! The Sicilian Phebo Lemon Soap is creamy and does not dry out the skin.
591,1 Dozen Green Clay Soap,"Good soap to control oily / acneic skin. I have been using this facial cleansing soap since 2015, it controls oiliness well. Whoever starts and has oily skin, it may be strange that at first it seems to increase the oiliness, but keep using it to regularize it. It is a great soap for the cost benefit."
592,1 Dozen Green Clay Soap,"Excellent Very good product, I loved it. I recommend this soap to everyone. It is my second purchase and I intend to make the third purchase."
593,1 Dozen Green Clay Soap,Excellent product. Super Indic Very good product. Deeply cleanses the skin leaving it healthier.
594,1 Liter Semi-Ready Soap Base + 20 Ml Essence,Perfect. Wonderful. I will always buy.
595,Kit 2 Cetaphil Deep Cleaning Soap - 127g Each,Amei Ameii! promove uma excelente hidratação e limpeza na pele.
596,Kit 2 Cetaphil Deep Cleaning Soap - 127g Each,Ótimo Ótimo veio no tempo certinho. Td como esperado.
597,Kit 2 Cetaphil Deep Cleaning Soap - 127g Each,Excelente Corresponde corretamente ao anunciado.
598,Gift Natura Ekos Passion Fruit Portions,"Very cool I found it small, but great it smells great."
599,L'occitane Au Brésil Scented Lemon Soap,Muito bom Produto muito bom! padrão de qualidade desta marca.
600,L'occitane Au Brésil Scented Lemon Soap,"Super recommend Very good, it met my expectations."
601,L'occitane Au Brésil Scented Lemon Soap,"Excellent Excellent product, I will buy again."
602,L'occitane Au Brésil Scented Lemon Soap,Very good Very good product! quality standard of this brand.
603,L'occitane Au Brésil Scented Lemon Soap,"Super recommend Very good, it met my expectations."
604,L'occitane Au Brésil Scented Lemon Soap,"Excelente Excelente produto, comprarei novamente."
605,Phebo Soap 90gr / Kit With 6 Units,Tradition Since 1970 my parents and I have used this soap that has a very pleasant smell and leaves the skin soft.
606,Phebo Soap 90gr / Kit With 6 Units,Muito bom Excelente perfume pena que acaba rápido.
607,Phebo Soap 90gr / Kit With 6 Units,"Excellent I loved it, this soap is great, I recommend it."
608,Asepxia Antiacne Detox Soap With Charcoal 80g Kit 6 Boxes,"I loved the soap Very good product, cleans the skin very well leaving it without greasiness."
609,Soapex Soap - 80g,"Best Soap in the Category! It is the best product in the category. Indicated and used by doctors. If you want a stronger one to wash your hands, just choose the blue soa-ex with 1% triclosol."
610,Soapex Soap - 80g,I recommend! Best soap for hygiene and protection. I have used it for several years.
611,Soapex Soap - 80g,Excelente Já uso esse soapex faz tempo e a família também.
612,Sabonete Glicerinado 20g Baylle Caixa Com 250 Unidades,"Excelent, I recommend."
613,Bioderma Atoderm Barra - Sabonete Hidratante 150g Blz,"Excelente Ótimo produto, condiz com suas descrições."
614,Bioderma Atoderm Barra - Sabonete Hidratante 150g Blz,"Excelente Muito bom, de otima qualidade."
615,Sabonete Cetaphil Limpeza Profunda - 127g,I loved Ameii! promotes excellent hydration and cleansing of the skin.
616,Sabonete Cetaphil Limpeza Profunda - 127g,Great Great came in the right time. As expected.
617,Sabonete Cetaphil Limpeza Profunda - 127g,Excellent Corresponds correctly to the advertised.
618,Phebo Odor De Rosas Soap 90g (kit C / 06),Tradition Since 1970 my parents and I have used this soap that has a very pleasant smell and leaves the skin soft.
619,Phebo Odor De Rosas Soap 90g (kit C / 06),Very good Excellent feather perfume that ends quickly.
620,Phebo Odor De Rosas Soap 90g (kit C / 06),"Excellent I loved it, this soap is great, I recommend it."
621,Sabonete Orgânico Natural Extrato Camomila - Suavetex,"Good cost benefit ... Excellent soap, delicate smell. I see it's quality! really enjoyed. I will buy again, for sure !."
622,Sabonete Orgânico Natural Extrato Camomila - Suavetex,Excellent The soaps are excellent. I am fully satisfied. The price was right.
623,Sabonete Orgânico Natural Extrato Camomila - Suavetex,"Muito bom Muito bom, recomendo. Produto limpa bem."
624,3 Protex Original Soaps 85g Each Deep Clean,Great good product! I recommend! all right!.
625,Soap 26 Mineral Soap - Dead Sea - Israel 125g,"Sensational! I solved a problem in my feet, only this soap solved now I'm a fan I just use it on my feet."
626,Sabonete 26 Sabão De Minerais - Mar Morto - De Israel 125g,"Sensational! I solved a problem in my feet, only this soap solved now I'm a fan I just use it on my feet."
627,Soapex 1% Soap 80g (3 Units),Melhor produto do Mercado!!! Melhor produto para limpeza das mãos. Tem 1% de triclosol e é utilizado por médicos antes de entrar em salas de operação.
628,Soapex 1% Soap 80g (3 Units),Excelente Me ajudou muito realmente funciona.
629,Granado Tratamento Coco - Sabonete Em Barra Facial 100g,Comoro semore Otimo. Product known for its efficiency.
630,Granado Tratamento Coco - Sabonete Em Barra Facial 100g,"Excelente Excelente, muito bom!!! recomendo."
631,Aroeira Soap with Barbatimão - Kit with 12 Units,"fast delivery. Very good, I recommend. I always buy this soap a lot."
632,Asepxia Sabonete Antiacne Detox Com Carvão 80g,"I loved the soap Very good product, cleans the skin very well leaving it without greasiness."
633,Sabonete Variado Aroeira Anti Acne Barbatimao Propolis 72 Un,"EM FASE DE TESTES A princípio o produto é bom, por enquanto testando suas reações contra acnes."
